customer_id,status,name,country,rental_id,movie_title,length,category,rating,price,rental_duration,payment_date,rental_date,return_date,return_duration,return_status,amount
216,active,"NATALIE MEYER",Brazil,11676,"WOMEN DORADO",126,Action,R,0.99,4,2006-02-14,2006-02-14,NULL,NULL,"on time",0.00
407,active,"DALE RATCLIFF","South Africa",11677,"JAWBREAKER BROOKLYN",118,Music,PG,0.99,5,2005-08-17,2005-08-17,2005-08-20,3,"on time",0.99
176,active,"JUNE CARROLL",Algeria,11678,"SCARFACE BANG",102,Children,PG-13,4.99,3,2005-08-17,2005-08-17,2005-08-21,4,late,5.99
72,active,"THERESA WATSON",Philippines,11679,"ROAD ROXANNE",158,Documentary,R,4.99,4,2005-08-17,2005-08-17,2005-08-21,4,"on time",4.99
221,active,"BESSIE MORRISON",Italy,11680,"WORST BANGER",185,Action,PG,2.99,4,2005-08-17,2005-08-17,2005-08-23,6,late,4.99
543,active,"LANCE PEMBERTON",Morocco,11681,"EMPIRE MALKOVICH",177,Children,G,0.99,7,2005-08-17,2005-08-17,2005-08-26,9,late,2.99
387,active,"JESSE SCHILLING","Congo, The Democratic Republic of the",11682,"MANNEQUIN WORST",71,New,PG-13,2.99,3,2005-08-17,2005-08-17,2005-08-18,1,"on time",2.99
66,active,"JANICE WARD",Sweden,11683,"METAL ARMAGEDDON",161,Documentary,PG-13,2.99,6,2005-08-17,2005-08-17,2005-08-26,9,late,5.99
517,active,"BRAD MCCURDY",Taiwan,11684,"VACATION BOONDOCK",145,Sci-Fi,R,2.99,4,2005-08-17,2005-08-17,2005-08-22,5,late,3.99
51,active,"ALICE STEWART","United States",11685,"SECRET GROUNDHOG",90,Documentary,PG,4.99,6,2005-08-17,2005-08-17,2005-08-22,5,"on time",4.99
392,active,"SEAN DOUGLASS",Ethiopia,11686,"FATAL HAUNTED",91,New,PG,2.99,6,2005-08-17,2005-08-17,2005-08-21,4,"on time",2.99
169,"non active","ERICA MATTHEWS",China,11687,"HOOSIERS BIRDCAGE",176,Foreign,G,2.99,3,2005-08-17,2005-08-17,2005-08-23,6,late,5.99
82,active,"KATHRYN COLEMAN",Ukraine,11688,"JEOPARDY ENCINO",102,Classics,R,0.99,3,2005-08-17,2005-08-17,2005-08-25,8,late,5.99
419,active,"CHAD CARBONE",India,11689,"LIES TREATMENT",147,Drama,NC-17,4.99,7,2005-08-17,2005-08-17,2005-08-26,9,late,6.99
267,active,"MARGIE WADE",China,11690,"STRICTLY SCARFACE",144,Comedy,PG-13,2.99,3,2005-08-17,2005-08-17,2005-08-24,7,late,6.99
515,active,"ANDRE RAPP",Chile,11691,"MALLRATS UNITED",133,Comedy,PG,0.99,4,2005-08-17,2005-08-17,2005-08-24,7,late,3.99
350,active,"JUAN FRALEY","Russian Federation",11692,"EASY GLADIATOR",148,Action,G,4.99,5,2005-08-17,2005-08-17,2005-08-24,7,late,6.99
221,active,"BESSIE MORRISON",Italy,11693,"CONFESSIONS MAGUIRE",65,Drama,PG-13,4.99,7,2005-08-17,2005-08-17,2005-08-24,7,"on time",4.99
410,active,"CURTIS IRBY",Canada,11694,"SEARCHERS WAIT",182,Comedy,NC-17,2.99,3,2005-08-17,2005-08-17,2005-08-24,7,late,6.99
386,active,"TODD TAN",Ukraine,11695,"DOUBTFIRE LABYRINTH",154,Foreign,R,4.99,5,2005-08-17,2005-08-17,2005-08-21,4,"on time",4.99
522,active,"ARNOLD HAVENS",Philippines,11696,"SPY MILE",112,Games,PG-13,2.99,6,2005-08-17,2005-08-17,2005-08-21,4,"on time",2.99
329,active,"FRANK WAGGONER",Bangladesh,11697,"BONNIE HOLOCAUST",63,Documentary,G,0.99,4,2005-08-17,2005-08-17,2005-08-19,2,"on time",0.99
353,active,"JONATHAN SCARBOROUGH",Mexico,11698,"SUIT WALLS",111,Games,R,4.99,3,2005-08-17,2005-08-17,2005-08-19,2,"on time",4.99
339,active,"WALTER PERRYMAN",China,11699,"SWARM GOLD",123,Horror,PG-13,0.99,4,2005-08-17,2005-08-17,2005-08-26,9,late,5.99
104,active,"RITA GRAHAM",France,11700,"LEBOWSKI SOLDIERS",69,Drama,PG-13,2.99,6,2005-08-17,2005-08-17,2005-08-18,1,"on time",2.99
34,active,"REBECCA SCOTT",Japan,11701,"DESERT POSEIDON",64,Horror,R,4.99,4,2005-08-17,2005-08-17,2005-08-19,2,"on time",4.99
526,active,"KARL SEAL","United States",11702,"REMEMBER DIARY",110,Family,R,2.99,5,2005-08-17,2005-08-17,2005-08-24,7,late,4.99
279,active,"DIANNE SHELTON",Iran,11703,"GOODFELLAS SALUTE",56,Sci-Fi,PG,4.99,4,2005-08-17,2005-08-17,2005-08-20,3,"on time",4.99
135,active,"JUANITA MASON",India,11704,"DORADO NOTTING",139,Music,NC-17,4.99,5,2005-08-17,2005-08-17,2005-08-25,8,late,7.99
489,active,"RICARDO MEADOR",Japan,11705,"UNDEFEATED DALMATIONS",107,Horror,PG-13,4.99,7,2005-08-17,2005-08-17,2005-08-18,1,"on time",4.99
414,active,"VINCENT RALSTON",Mexico,11706,"UNBREAKABLE KARATE",62,New,G,0.99,3,2005-08-17,2005-08-17,2005-08-18,1,"on time",0.99
581,active,"VIRGIL WOFFORD",Mexico,11707,"DINOSAUR SECRETARY",63,Family,R,2.99,7,2005-08-17,2005-08-17,2005-08-24,7,"on time",2.99
582,active,"ANDY VANHORN",Mexico,11708,"ALIEN CENTER",46,Foreign,NC-17,2.99,5,2005-08-17,2005-08-17,2005-08-22,5,"on time",2.99
330,active,"SCOTT SHELLEY","United States",11709,"GRAIL FRANKENSTEIN",85,Action,NC-17,2.99,4,2006-02-14,2006-02-14,NULL,NULL,"on time",2.99
553,active,"MAX PITT",Yugoslavia,11710,"CHAMBER ITALIAN",117,Music,NC-17,4.99,7,2005-08-17,2005-08-17,2005-08-19,2,"on time",4.99
470,active,"GORDON ALLARD",Yemen,11711,"FORREST SONS",63,Action,R,2.99,4,2005-08-17,2005-08-17,2005-08-18,1,"on time",2.99
203,active,"TARA RYAN",Indonesia,11712,"SHIP WONDERLAND",104,Documentary,R,2.99,5,2005-08-17,2005-08-17,2005-08-21,4,"on time",2.99
590,active,"SETH HANNON",Bahrain,11713,"HILLS NEIGHBORS",93,Action,G,0.99,5,2005-08-17,2005-08-17,2005-08-25,8,late,3.99
151,active,"MEGAN PALMER",China,11714,"AFFAIR PREJUDICE",117,Horror,G,2.99,5,2005-08-17,2005-08-17,2005-08-18,1,"on time",2.99
452,active,"TOM MILNER","United Arab Emirates",11715,"GENTLEMEN STAGE",125,Foreign,NC-17,2.99,6,2005-08-17,2005-08-17,2005-08-25,8,late,4.99
287,active,"BECKY MILES",India,11716,"PELICAN COMFORTS",48,Documentary,PG,4.99,4,2005-08-17,2005-08-17,2005-08-21,4,"on time",4.99
566,active,"CASEY MENA",Turkey,11717,"FAMILY SWEET",155,Horror,R,0.99,4,2005-08-17,2005-08-17,2005-08-20,3,"on time",0.99
555,active,"DWIGHT LOMBARDI","South Africa",11718,"SLEEPING SUSPECTS",129,Horror,PG-13,4.99,7,2005-08-17,2005-08-17,2005-08-23,6,"on time",4.99
338,active,"DENNIS GILMAN","South Africa",11719,"HYSTERICAL GRAIL",150,Sports,PG,4.99,5,2005-08-17,2005-08-17,2005-08-23,6,late,5.99
121,active,"JOSEPHINE GOMEZ",India,11720,"GRACELAND DYNAMITE",140,Sports,R,4.99,5,2005-08-17,2005-08-17,2005-08-26,9,late,8.99
46,active,"CATHERINE CAMPBELL","Russian Federation",11721,"HOBBIT ALIEN",157,Drama,PG-13,0.99,5,2005-08-17,2005-08-17,2005-08-18,1,"on time",0.99
321,active,"KEVIN SCHULER",Nepal,11722,"LOSE INCH",137,Foreign,R,0.99,3,2005-08-17,2005-08-17,2005-08-22,5,late,2.99
341,active,"PETER MENARD",Netherlands,11723,"GO PURPLE",54,Music,R,0.99,3,2005-08-17,2005-08-17,2005-08-22,5,late,2.99
207,active,"GERTRUDE CASTILLO",Greenland,11724,"WITCHES PANIC",100,Drama,NC-17,4.99,6,2005-08-17,2005-08-17,2005-08-25,8,late,6.99
45,active,"JANET PHILLIPS",Chile,11725,"CAMPUS REMEMBER",167,Action,R,2.99,5,2005-08-17,2005-08-17,2005-08-18,1,"on time",2.99
266,active,"NORA HERRERA",Austria,11726,"WESTWARD SEABISCUIT",52,Classics,NC-17,0.99,7,2005-08-17,2005-08-17,2005-08-22,5,"on time",0.99
6,active,"JENNIFER DAVIS","United States",11727,"AMADEUS HOLY",113,Action,PG,0.99,6,2005-08-17,2005-08-17,2005-08-19,2,"on time",0.99
444,active,"MARCUS HIDALGO",Estonia,11728,"CLOSER BANG",58,Comedy,R,4.99,5,2005-08-17,2005-08-17,2005-08-18,1,"on time",4.99
215,active,"JESSIE BANKS",Bulgaria,11729,"NEIGHBORS CHARADE",161,Sports,R,0.99,3,2005-08-17,2005-08-17,2005-08-22,5,late,2.99
98,active,"LILLIAN GRIFFIN","United Arab Emirates",11730,"SPY MILE",112,Games,PG-13,2.99,6,2005-08-17,2005-08-17,2005-08-22,5,"on time",2.99
52,active,"JULIE SANCHEZ",Spain,11731,"DALMATIONS SWEDEN",106,Drama,PG,0.99,4,2005-08-17,2005-08-17,2005-08-24,7,late,3.99
137,active,"RHONDA KENNEDY",Netherlands,11732,"BROTHERHOOD BLANKET",73,Documentary,R,0.99,3,2005-08-17,2005-08-17,2005-08-23,6,late,3.99
251,active,"VICKIE BREWER",Germany,11733,"BRIDE INTRIGUE",56,Action,G,0.99,7,2005-08-17,2005-08-17,2005-08-21,4,"on time",0.99
337,active,"JERRY JORDON",Japan,11734,"THEORY MERMAID",184,Animation,PG-13,0.99,5,2005-08-17,2005-08-17,2005-08-25,8,late,3.99
452,active,"TOM MILNER","United Arab Emirates",11735,"MARS ROMAN",62,Games,NC-17,0.99,6,2005-08-17,2005-08-17,2005-08-26,9,late,3.99
535,active,"JAVIER ELROD",Chad,11736,"TUXEDO MILE",152,Sports,R,2.99,3,2005-08-17,2005-08-17,2005-08-26,9,late,8.99
549,active,"NELSON CHRISTENSON",Spain,11737,"TORQUE BOUND",179,Drama,G,4.99,3,2005-08-17,2005-08-17,2005-08-19,2,"on time",4.99
347,active,"RYAN SALISBURY",Latvia,11738,"PEACH INNOCENT",160,Sports,PG-13,2.99,3,2005-08-17,2005-08-17,2005-08-26,9,late,8.99
373,active,"LOUIS LEONE",Philippines,11739,"ZHIVAGO CORE",105,Horror,NC-17,0.99,6,2006-02-14,2006-02-14,NULL,NULL,"on time",0.99
27,active,"SHIRLEY ALLEN",Philippines,11740,"LOSER HUSTLER",80,Sports,PG,4.99,5,2005-08-17,2005-08-17,2005-08-24,7,late,6.99
473,active,"JORGE OLIVARES",Indonesia,11741,"HANDICAP BOONDOCK",108,Action,R,0.99,4,2005-08-17,2005-08-17,2005-08-20,3,"on time",0.99
470,active,"GORDON ALLARD",Yemen,11742,"CELEBRITY HORN",110,Action,PG-13,0.99,7,2005-08-17,2005-08-17,2005-08-23,6,"on time",0.99
336,active,"JOSHUA MARK",India,11743,"BERETS AGENT",77,Action,PG-13,2.99,5,2005-08-17,2005-08-17,2005-08-22,5,"on time",2.99
26,active,"JESSICA HALL","Holy See (Vatican City State)",11744,"BERETS AGENT",77,Action,PG-13,2.99,5,2005-08-17,2005-08-17,2005-08-25,8,late,5.99
240,active,"MARLENE WELCH",Japan,11745,"TALENTED HOMICIDE",173,Sports,PG,0.99,6,2005-08-17,2005-08-17,2005-08-26,9,late,3.99
299,active,"JAMES GANNON",Japan,11746,"ZOOLANDER FICTION",101,Children,R,2.99,5,2005-08-17,2005-08-17,2005-08-25,8,late,5.99
555,active,"DWIGHT LOMBARDI","South Africa",11747,"DIRTY ACE",147,Games,NC-17,2.99,7,2005-08-17,2005-08-17,2005-08-19,2,"on time",2.99
595,active,"TERRENCE GUNDERSON",China,11748,"DUFFEL APOCALYPSE",171,Documentary,G,0.99,5,2005-08-17,2005-08-17,2005-08-21,4,"on time",0.99
567,active,"ALFREDO MCADAMS","Russian Federation",11749,"TOWN ARK",136,Foreign,R,2.99,6,2005-08-17,2005-08-17,2005-08-19,2,"on time",2.99
190,active,"YOLANDA WEAVER",Tanzania,11750,"CHILL LUCK",142,Drama,PG,0.99,6,2005-08-17,2005-08-17,2005-08-23,6,"on time",0.99
51,active,"ALICE STEWART","United States",11751,"REUNION WITCHES",63,Drama,R,0.99,3,2005-08-17,2005-08-17,2005-08-26,9,late,6.99
481,active,"HERMAN DEVORE",Tanzania,11752,"HANOVER GALAXY",47,Music,NC-17,4.99,5,2005-08-17,2005-08-17,2005-08-18,1,"on time",4.99
43,active,"CHRISTINE ROBERTS","French Polynesia",11753,"METAL ARMAGEDDON",161,Documentary,PG-13,2.99,6,2005-08-17,2005-08-17,2005-08-25,8,late,4.99
163,active,"CATHY SPENCER",Japan,11754,"SONS INTERVIEW",184,Animation,NC-17,2.99,3,2006-02-14,2006-02-14,NULL,NULL,"on time",7.98
513,active,"DUANE TUBBS",Nauru,11755,"SAINTS BRIDE",125,Drama,G,2.99,5,2005-08-17,2005-08-17,2005-08-23,6,late,3.99
198,active,"ELSIE KELLEY",Nigeria,11756,"HALF OUTFIELD",146,Family,PG-13,2.99,6,2005-08-17,2005-08-17,2005-08-21,4,"on time",2.99
550,active,"GUY BROWNLEE",China,11757,"ENOUGH RAGING",158,Travel,NC-17,2.99,7,2006-02-14,2006-02-14,NULL,NULL,"on time",2.99
533,active,"JESSIE MILAM",China,11758,"ACE GOLDFINGER",48,Horror,G,4.99,3,2005-08-17,2005-08-17,2005-08-24,7,late,8.99
108,active,"TRACY COLE",Mexico,11759,"MIRACLE VIRTUAL",162,Animation,PG-13,2.99,3,2005-08-17,2005-08-17,2005-08-19,2,"on time",2.99
545,active,"JULIO NOLAND",Ukraine,11760,"CHAPLIN LICENSE",146,New,NC-17,2.99,7,2005-08-17,2005-08-17,2005-08-24,7,"on time",2.99
13,active,"KAREN JACKSON",Turkey,11761,"JEOPARDY ENCINO",102,Classics,R,0.99,3,2005-08-17,2005-08-17,2005-08-25,8,late,5.99
244,active,"VIOLA HANSON",Philippines,11762,"EAGLES PANKY",140,New,NC-17,4.99,4,2005-08-17,2005-08-17,2005-08-26,9,late,9.99
586,active,"KIRK STCLAIR",Taiwan,11763,"CROOKED FROGMEN",143,Children,PG-13,0.99,6,2005-08-17,2005-08-17,2005-08-21,4,"on time",0.99
252,active,"MATTIE HOFFMAN","United Kingdom",11764,"WOMEN DORADO",126,Action,R,0.99,4,2005-08-17,2005-08-17,2005-08-20,3,"on time",0.99
308,active,"THOMAS GRIGSBY","United States",11765,"VERTIGO NORTHWEST",90,Comedy,R,2.99,4,2005-08-17,2005-08-17,2005-08-19,2,"on time",2.99
544,active,"CODY NOLEN",Brazil,11766,"PARADISE SABRINA",48,Comedy,PG-13,2.99,5,2005-08-17,2005-08-17,2005-08-21,4,"on time",2.99
77,active,"JANE BENNETT",Brazil,11767,"LIAISONS SWEET",140,Travel,PG,4.99,5,2005-08-17,2005-08-17,2005-08-25,8,late,7.99
564,active,"BOB PFEIFFER",China,11768,"ESCAPE METROPOLIS",167,Travel,R,2.99,7,2005-08-17,2005-08-17,2005-08-23,6,"on time",2.99
418,active,"JEFF EAST","Dominican Republic",11769,"FERRIS MOTHER",142,Comedy,PG,2.99,3,2005-08-17,2005-08-17,2005-08-20,3,"on time",2.99
475,active,"PEDRO CHESTNUT",Ukraine,11770,"NORTH TEQUILA",67,Documentary,NC-17,4.99,4,2005-08-17,2005-08-17,2005-08-20,3,"on time",4.99
324,active,"GARY COY",China,11771,"MASSACRE USUAL",165,Games,R,4.99,6,2005-08-17,2005-08-17,2005-08-25,8,late,6.99
237,active,"TANYA GILBERT","South Korea",11772,"DETECTIVE VISION",143,Classics,PG-13,0.99,4,2005-08-17,2005-08-17,2005-08-26,9,late,5.99
384,active,"ERNEST STEPP",China,11773,"HEAVENLY GUN",49,Music,NC-17,4.99,5,2005-08-17,2005-08-17,2005-08-23,6,late,5.99
488,active,"SHANE MILLARD",Mexico,11774,"GOLDFINGER SENSIBILITY",93,Drama,G,0.99,3,2005-08-17,2005-08-17,2005-08-23,6,late,3.99
574,active,"JULIAN VEST",Japan,11775,"BASIC EASY",90,Travel,PG-13,2.99,4,2005-08-17,2005-08-17,2005-08-22,5,late,3.99
306,active,"CHARLES KOWALSKI",Malaysia,11776,"LION UNCUT",50,Comedy,PG,0.99,6,2005-08-17,2005-08-17,2005-08-20,3,"on time",0.99
83,active,"LOUISE JENKINS","South Africa",11777,"THEORY MERMAID",184,Animation,PG-13,0.99,5,2005-08-17,2005-08-17,2005-08-26,9,late,4.99
213,active,"GINA WILLIAMSON",Yemen,11778,"ESCAPE METROPOLIS",167,Travel,R,2.99,7,2005-08-17,2005-08-17,2005-08-25,8,late,3.99
126,active,"ELLEN SIMPSON",Brazil,11779,"ARMY FLINTSTONES",148,Documentary,R,0.99,4,2005-08-17,2005-08-17,2005-08-24,7,late,3.99
297,active,"SHERRI RHODES",India,11780,"JUMANJI BLADE",121,New,G,2.99,4,2005-08-17,2005-08-17,2005-08-21,4,"on time",2.99
506,active,"LESLIE SEWARD",Indonesia,11781,"HARRY IDAHO",121,Drama,PG-13,4.99,5,2005-08-17,2005-08-17,2005-08-21,4,"on time",4.99
354,active,"JUSTIN NGO",Brazil,11782,"TITANIC BOONDOCK",104,Animation,R,4.99,3,2006-02-14,2006-02-14,NULL,NULL,"on time",0.00
152,active,"ALICIA MILLS",India,11783,"DECEIVER BETRAYED",122,Drama,NC-17,0.99,7,2005-08-17,2005-08-17,2005-08-21,4,"on time",0.99
297,active,"SHERRI RHODES",India,11784,"PIRATES ROXANNE",100,Sports,PG,0.99,4,2005-08-17,2005-08-17,2005-08-19,2,"on time",0.99
182,active,"RENEE LANE","United States",11785,"MUMMY CREATURES",160,Sports,NC-17,0.99,3,2005-08-17,2005-08-17,2005-08-23,6,late,3.99
435,active,"RICKY SHELBY",China,11786,"FLYING HOOK",69,Animation,NC-17,2.99,6,2005-08-17,2005-08-17,2005-08-24,7,late,3.99
195,active,"VANESSA SIMS",Germany,11787,"HOPE TOOTSIE",139,Classics,NC-17,2.99,4,2005-08-17,2005-08-17,2005-08-19,2,"on time",2.99
560,active,"JORDAN ARCHULETA",Argentina,11788,"EVE RESURRECTION",66,New,G,4.99,5,2005-08-17,2005-08-17,2005-08-22,5,"on time",4.99
150,active,"DANIELLE DANIELS",Mexico,11789,"CRANES RESERVOIR",57,Sports,NC-17,2.99,5,2005-08-17,2005-08-17,2005-08-26,9,late,6.99
451,active,"JIM REA",Mexico,11790,"LICENSE WEEKEND",91,Sci-Fi,NC-17,2.99,7,2005-08-17,2005-08-17,2005-08-20,3,"on time",2.99
219,active,"WILLIE HOWELL",Argentina,11791,"SIEGE MADRE",111,Family,R,0.99,7,2005-08-17,2005-08-17,2005-08-22,5,"on time",0.99
376,active,"RANDY GAITHER","Russian Federation",11792,"SLUMS DUCK",147,Family,PG,0.99,5,2005-08-17,2005-08-17,2005-08-26,9,late,4.99
352,active,"ALBERT CROUSE",Cameroon,11793,"HOME PITY",185,Music,R,4.99,7,2005-08-17,2005-08-17,2005-08-25,8,late,5.99
453,active,"CALVIN MARTEL",Venezuela,11794,"SATURDAY LAMBS",150,Sports,G,4.99,3,2005-08-17,2005-08-17,2005-08-20,3,"on time",4.99
565,active,"JAIME NETTLES",Peru,11795,"JEEPERS WEDDING",84,Classics,R,2.99,3,2005-08-17,2005-08-17,2005-08-19,2,"on time",2.99
435,active,"RICKY SHELBY",China,11796,"SUPERFLY TRIP",114,Travel,PG,0.99,5,2005-08-17,2005-08-17,2005-08-18,1,"on time",0.99
546,active,"KELLY KNOTT",China,11797,"DRIFTER COMMANDMENTS",61,Action,PG-13,4.99,5,2005-08-17,2005-08-17,2005-08-18,1,"on time",4.99
448,active,"MIGUEL BETANCOURT",Germany,11798,"SUNRISE LEAGUE",135,Animation,PG-13,4.99,3,2005-08-17,2005-08-17,2005-08-25,8,late,9.99
501,active,"RUBEN GEARY",Poland,11799,"AIRPORT POLLOCK",54,Horror,R,4.99,6,2005-08-17,2005-08-17,2005-08-25,8,late,6.99
350,active,"JUAN FRALEY","Russian Federation",11800,"KARATE MOON",120,Horror,PG-13,0.99,4,2005-08-17,2005-08-17,2005-08-21,4,"on time",0.99
126,active,"ELLEN SIMPSON",Brazil,11801,"CHILL LUCK",142,Drama,PG,0.99,6,2005-08-17,2005-08-17,2005-08-23,6,"on time",0.99
221,active,"BESSIE MORRISON",Italy,11802,"NECKLACE OUTBREAK",132,Drama,PG,0.99,3,2005-08-17,2005-08-17,2005-08-22,5,late,2.99
160,active,"ERIN DUNN","Russian Federation",11803,"SIERRA DIVIDE",135,Sports,NC-17,0.99,3,2005-08-17,2005-08-17,2005-08-22,5,late,2.99
556,active,"ARMANDO GRUBER","United Kingdom",11804,"DIRTY ACE",147,Games,NC-17,2.99,7,2005-08-17,2005-08-17,2005-08-25,8,late,3.99
208,active,"LUCY WHEELER",India,11805,"EARRING INSTINCT",98,Family,R,0.99,3,2005-08-17,2005-08-17,2005-08-26,9,late,6.99
125,active,"ETHEL WEBB","South Africa",11806,"PURE RUNNER",121,Comedy,NC-17,2.99,3,2005-08-17,2005-08-17,2005-08-22,5,late,4.99
201,active,"VICKI FIELDS",Germany,11807,"TENENBAUMS COMMAND",99,Drama,PG-13,0.99,4,2005-08-17,2005-08-17,2005-08-21,4,"on time",0.99
462,active,"WARREN SHERROD","Russian Federation",11808,"TELEMARK HEARTBREAKERS",152,Animation,PG-13,2.99,6,2005-08-17,2005-08-17,2005-08-18,1,"on time",2.99
305,active,"RICHARD MCCRARY","United States",11809,"DREAM PICKUP",135,Action,PG,2.99,6,2005-08-17,2005-08-17,2005-08-24,7,late,3.99
270,active,"LEAH CURTIS",Poland,11810,"FROGMEN BREAKING",111,Travel,R,0.99,5,2005-08-17,2005-08-17,2005-08-20,3,"on time",0.99
130,active,"CHARLOTTE HUNTER",Brazil,11811,"ATLANTIS CAUSE",170,Family,G,2.99,6,2005-08-17,2005-08-17,2005-08-18,1,"on time",2.99
132,active,"ESTHER CRAWFORD","South Africa",11812,"ANACONDA CONFESSIONS",92,Animation,R,0.99,3,2005-08-17,2005-08-17,2005-08-18,1,"on time",0.99
36,active,"KATHLEEN ADAMS",Iran,11813,"DOGMA FAMILY",122,Animation,G,4.99,5,2005-08-17,2005-08-17,2005-08-21,4,"on time",4.99
509,active,"RAUL FORTIER",India,11814,"SALUTE APOLLO",73,New,R,2.99,4,2005-08-17,2005-08-17,2005-08-25,8,late,6.99
192,active,"LAURIE LAWRENCE",India,11815,"BEAUTY GREASE",175,Drama,G,4.99,5,2005-08-17,2005-08-17,2005-08-22,5,"on time",4.99
224,active,"PEARL GARZA",India,11816,"STRAIGHT HOURS",151,Sports,R,0.99,3,2005-08-17,2005-08-17,2005-08-19,2,"on time",0.99
38,active,"MARTHA GONZALEZ",Moldova,11817,"KISS GLORY",163,Foreign,PG-13,4.99,5,2005-08-17,2005-08-17,2005-08-19,2,"on time",4.99
512,active,"CECIL VINES","United Kingdom",11818,"BACKLASH UNDEFEATED",118,Children,PG-13,4.99,3,2005-08-17,2005-08-17,2005-08-25,8,late,9.99
208,active,"LUCY WHEELER",India,11819,"CHICKEN HELLFIGHTERS",122,Documentary,PG,0.99,3,2005-08-17,2005-08-17,2005-08-19,2,"on time",0.99
401,active,"TONY CARRANZA",Japan,11820,"NASH CHOCOLAT",180,Animation,PG-13,2.99,6,2005-08-17,2005-08-17,2005-08-19,2,"on time",2.99
20,active,"SHARON ROBINSON",Pakistan,11821,"MOON BUNCH",83,Foreign,PG,0.99,7,2005-08-17,2005-08-17,2005-08-18,1,"on time",0.99
263,active,"HILDA HOPKINS",Philippines,11822,"EVOLUTION ALTER",174,Sports,PG-13,0.99,5,2005-08-17,2005-08-17,2005-08-18,1,"on time",0.99
352,active,"ALBERT CROUSE",Cameroon,11823,"MIDSUMMER GROUNDHOG",48,Documentary,G,4.99,3,2005-08-17,2005-08-17,2005-08-22,5,late,6.99
1,active,"MARY SMITH",Japan,11824,"MINDS TRUMAN",149,Action,PG-13,4.99,3,2005-08-17,2005-08-17,2005-08-19,2,"on time",4.99
296,active,"RAMONA HALE",India,11825,"MISSION ZOOLANDER",164,Animation,PG-13,4.99,3,2005-08-17,2005-08-17,2005-08-20,3,"on time",4.99
536,active,"FERNANDO CHURCHILL","South Korea",11826,"HAPPINESS UNITED",100,Foreign,G,2.99,6,2005-08-17,2005-08-17,2005-08-19,2,"on time",2.99
523,active,"HARVEY GUAJARDO",Vietnam,11827,"PERSONAL LADYBUGS",118,Music,PG-13,0.99,3,2005-08-17,2005-08-17,2005-08-24,7,late,4.99
268,active,"NINA SOTO",India,11828,"MERMAID INSECTS",104,Sports,NC-17,4.99,5,2005-08-17,2005-08-17,2005-08-24,7,late,6.99
563,active,"KEN PREWITT",Romania,11829,"JAWBREAKER BROOKLYN",118,Music,PG,0.99,5,2005-08-17,2005-08-17,2005-08-19,2,"on time",0.99
522,active,"ARNOLD HAVENS",Philippines,11830,"SMOKING BARBARELLA",50,Documentary,PG-13,0.99,7,2005-08-17,2005-08-17,2005-08-25,8,late,1.99
32,active,"AMY LOPEZ",India,11831,"YENTL IDAHO",86,Horror,R,4.99,5,2005-08-17,2005-08-17,2005-08-21,4,"on time",4.99
125,active,"ETHEL WEBB","South Africa",11832,"LADY STAGE",67,Horror,PG,4.99,4,2005-08-17,2005-08-17,2005-08-19,2,"on time",4.99
424,active,"KYLE SPURLOCK",China,11833,"SNATCHERS MONTEZUMA",74,Classics,PG-13,2.99,4,2005-08-17,2005-08-17,2005-08-18,1,"on time",2.99
261,active,"DEANNA BYRD",Philippines,11834,"LOATHING LEGALLY",140,Classics,R,0.99,4,2005-08-17,2005-08-17,2005-08-22,5,late,1.99
479,active,"ZACHARY HITE","United States",11835,"NAME DETECTIVE",178,Games,PG-13,4.99,5,2005-08-17,2005-08-17,2005-08-19,2,"on time",4.99
198,active,"ELSIE KELLEY",Nigeria,11836,"JINGLE SAGEBRUSH",124,Classics,PG-13,4.99,6,2005-08-17,2005-08-17,2005-08-19,2,"on time",4.99
81,active,"ANDREA HENDERSON",Madagascar,11837,"DOOM DANCING",68,Comedy,R,0.99,4,2005-08-17,2005-08-17,2005-08-26,9,late,5.99
161,active,"GERALDINE PERKINS",Israel,11838,"SHAKESPEARE SADDLE",60,Sports,PG-13,2.99,6,2005-08-17,2005-08-17,2005-08-20,3,"on time",2.99
80,active,"MARILYN ROSS",Nigeria,11839,"KARATE MOON",120,Horror,PG-13,0.99,4,2005-08-17,2005-08-17,2005-08-18,1,"on time",0.99
491,active,"RICK MATTOX",Egypt,11840,"HANGING DEEP",62,Drama,G,4.99,5,2005-08-17,2005-08-17,2005-08-19,2,"on time",4.99
270,active,"LEAH CURTIS",Poland,11841,"FREAKY POCUS",126,Music,R,2.99,7,2005-08-17,2005-08-17,2005-08-21,4,"on time",2.99
422,active,"MELVIN ELLINGTON",China,11842,"MODEL FISH",175,Children,NC-17,4.99,4,2005-08-17,2005-08-17,2005-08-20,3,"on time",4.99
187,active,"BRITTANY RILEY",Ukraine,11843,"PILOT HOOSIERS",50,Family,PG,2.99,6,2005-08-17,2005-08-17,2005-08-22,5,"on time",2.99
368,"non active","HARRY ARCE",Iran,11844,"SPIRIT FLINTSTONES",149,Horror,R,0.99,7,2005-08-17,2005-08-17,2005-08-18,1,"on time",0.99
65,active,"ROSE HOWARD","French Guiana",11845,"ADAPTATION HOLES",50,Documentary,NC-17,2.99,7,2005-08-17,2005-08-17,2005-08-18,1,"on time",2.99
